event-id,timestamp,location-long,location-lat,ground-speed,height-above-ellipsoid,individual-taxon-canonical-name,eobs:temperature,tag-local-identifier,individual-local-identifier,date,road_id
947660598,2015-08-07 03:05:06.000,24.1678561,49.8176697,0.46,297.9,Ciconia ciconia,4.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 03:05:06.000,39552
947660610,2015-08-07 04:05:07.000,24.1669084,49.8181252,0.25,297.8,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 04:05:07.000,39552
947660622,2015-08-07 05:05:23.000,24.1668996,49.8181039,0.06,296.3,Ciconia ciconia,16.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 05:05:23.000,39552
947660635,2015-08-07 06:10:07.000,24.1642569,49.8180754,0.07,298.6,Ciconia ciconia,17.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 06:10:07.000,39552
947660648,2015-08-07 07:15:07.000,24.1616854,49.821528,12.46,389.8,Ciconia ciconia,12.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 07:15:07.000,39552
947660661,2015-08-07 08:20:07.000,24.3070947,49.7783922,12.24,385.1,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 08:20:07.000,39552
947660673,2015-08-07 09:20:07.000,24.4274987,49.6751647,8.34,866.5,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 09:20:07.000,39552
947660686,2015-08-07 10:25:06.000,24.3840785,49.5417892,0.36,402.2,Ciconia ciconia,24.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 10:25:06.000,39552
947660698,2015-08-07 11:25:07.000,24.3820478,49.5424604,0.05,410.2,Ciconia ciconia,24.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 11:25:07.000,39552
947660711,2015-08-07 12:30:07.000,24.3799514,49.5431009,0.15,400.0,Ciconia ciconia,24.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 12:30:07.000,39552
947660723,2015-08-07 13:30:23.000,24.3787889,49.5439509,0.75,404.5,Ciconia ciconia,21.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 13:30:23.000,39552
947660736,2015-08-07 14:35:07.000,24.3781761,49.5439814,0.1,399.0,Ciconia ciconia,23.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 14:35:07.000,39552
947660748,2015-08-07 15:35:07.000,24.3781844,49.5439887,0.13,401.7,Ciconia ciconia,26.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 15:35:07.000,39552
947660761,2015-08-07 16:40:06.000,24.3784717,49.5438237,0.14,408.1,Ciconia ciconia,18.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 16:40:06.000,39552
947660773,2015-08-07 17:40:06.000,24.3909845,49.5418747,11.35,431.5,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 17:40:06.000,39552
951465611,2015-08-07 18:40:06.000,24.3927245,49.5477949,0.5,461.4,Ciconia ciconia,12.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 18:40:06.000,39552
951465623,2015-08-07 19:40:07.000,24.3932038,49.5476291,1.81,450.7,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-07 19:40:07.000,39552
951465628,2015-08-08 02:00:23.000,24.3923672,49.5480341,0.08,425.1,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 02:00:23.000,39552
951465641,2015-08-08 03:05:07.000,24.3817268,49.538203,0.1,375.4,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 03:05:07.000,39552
951465653,2015-08-08 04:05:07.000,24.4114986,49.5304877,0.29,393.0,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 04:05:07.000,39552
951465666,2015-08-08 05:10:06.000,24.4116147,49.5306863,0.13,374.1,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 05:10:06.000,39552
951465678,2015-08-08 06:10:07.000,24.4131471,49.5272289,0.52,364.6,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 06:10:07.000,39552
951465690,2015-08-08 07:10:07.000,24.4090046,49.5310755,0.67,382.7,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 07:10:07.000,39552
951465703,2015-08-08 08:15:07.000,24.409554,49.5280991,0.42,346.6,Ciconia ciconia,20.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 08:15:07.000,39552
951465715,2015-08-08 09:15:07.000,24.4072885,49.5285099,0.7,347.1,Ciconia ciconia,23.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 09:15:07.000,39552
951465728,2015-08-08 10:20:06.000,24.434871,49.5019021,12.28,418.3,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 10:20:06.000,39552
951465740,2015-08-08 11:20:07.000,24.5050517,49.4004706,9.34,441.4,Ciconia ciconia,23.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 11:20:07.000,39552
951465752,2015-08-08 12:20:07.000,24.7168353,49.3420701,0.2,308.7,Ciconia ciconia,26.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 12:20:07.000,39552
951465764,2015-08-08 13:20:23.000,24.7165674,49.3409387,0.68,311.2,Ciconia ciconia,27.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 13:20:23.000,39552
951465777,2015-08-08 14:25:07.000,24.696578,49.3261336,11.44,1022.8,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 14:25:07.000,39552
951465789,2015-08-08 15:25:07.000,24.7325744,49.3259908,0.03,301.3,Ciconia ciconia,22.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 15:25:07.000,39552
951465802,2015-08-08 16:30:06.000,24.7346384,49.323994,0.5,302.1,Ciconia ciconia,19.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 16:30:06.000,39552
951465814,2015-08-08 17:30:06.000,24.7332231,49.3219866,0.08,302.7,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 17:30:06.000,39552
955225600,2015-08-08 18:30:07.000,24.7337423,49.3219611,0.45,307.6,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 18:30:07.000,39552
955225612,2015-08-08 19:30:07.000,24.7350726,49.3218918,0.36,311.9,Ciconia ciconia,8.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-08 19:30:07.000,39552
955225619,2015-08-09 02:00:23.000,24.740057,49.3235674,0.01,325.7,Ciconia ciconia,5.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 02:00:23.000,39552
955225632,2015-08-09 03:05:06.000,24.7337569,49.3214935,0.03,305.6,Ciconia ciconia,0.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 03:05:06.000,39552
955225644,2015-08-09 04:05:06.000,24.7356958,49.3207034,0.19,304.0,Ciconia ciconia,3.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 04:05:06.000,39552
955225656,2015-08-09 05:05:06.000,24.7365289,49.3218048,0.14,315.1,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 05:05:06.000,39552
955225668,2015-08-09 06:05:06.000,24.7350363,49.3216071,0.13,309.4,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 06:05:06.000,39552
955225680,2015-08-09 07:05:07.000,24.8146289,49.2652006,11.68,450.9,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 07:05:07.000,39552
955225692,2015-08-09 08:05:07.000,24.9355731,49.1715231,14.14,533.7,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 08:05:07.000,39552
955225705,2015-08-09 09:10:06.000,25.1193865,48.9733642,10.03,850.5,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 09:10:06.000,39552
955225717,2015-08-09 10:10:06.000,25.3475121,48.7908109,13.79,676.9,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 10:10:06.000,39552
955225729,2015-08-09 11:10:06.000,25.4264781,48.5960548,14.87,999.1,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 11:10:06.000,39552
955225741,2015-08-09 12:10:06.000,25.544187,48.4292245,11.87,964.1,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 12:10:06.000,39552
955225753,2015-08-09 13:10:07.000,25.8427631,48.3650626,10.03,999.7,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 13:10:07.000,39552
955225766,2015-08-09 14:15:06.000,26.0295632,48.2036729,9.89,1611.9,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 14:15:06.000,39552
955225778,2015-08-09 15:15:07.000,26.0938887,48.0113725,3.96,735.8,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 15:15:07.000,39552
955225790,2015-08-09 16:15:07.000,26.0911734,48.0194727,0.17,440.0,Ciconia ciconia,24.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 16:15:07.000,39552
955225803,2015-08-09 17:20:06.000,26.1004888,48.0179878,0.04,450.5,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 17:20:06.000,39552
959761169,2015-08-09 18:20:06.000,26.1005034,48.017951,0.16,442.3,Ciconia ciconia,12.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 18:20:06.000,39552
959761181,2015-08-09 19:20:06.000,26.1004658,48.0179567,0.33,443.4,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-09 19:20:06.000,39552
959761190,2015-08-10 02:00:23.000,26.0892204,48.0203572,0.05,445.1,Ciconia ciconia,0.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 02:00:23.000,39552
959761203,2015-08-10 03:05:07.000,26.0911489,48.0196575,0.48,442.1,Ciconia ciconia,3.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 03:05:07.000,39552
959761216,2015-08-10 04:10:06.000,26.0926579,48.0192817,0.58,444.4,Ciconia ciconia,7.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 04:10:06.000,39552
959761228,2015-08-10 05:10:07.000,26.0905909,48.0192261,0.2,446.7,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 05:10:07.000,39552
959761240,2015-08-10 06:10:07.000,26.0907082,48.019347,0.02,437.2,Ciconia ciconia,28.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 06:10:07.000,39552
959761252,2015-08-10 07:10:07.000,26.1833363,47.9733022,13.76,474.7,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 07:10:07.000,39552
959761264,2015-08-10 08:10:07.000,26.2874981,47.8691169,10.53,411.2,Ciconia ciconia,16.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 08:10:07.000,39552
959761276,2015-08-10 09:10:07.000,26.3916616,47.7586993,10.48,642.5,Ciconia ciconia,12.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 09:10:07.000,39552
959761288,2015-08-10 10:10:07.000,26.4858504,47.6001751,16.89,1696.9,Ciconia ciconia,4.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 10:10:07.000,39552
959761300,2015-08-10 11:10:07.000,26.645075,47.3230558,15.19,1593.1,Ciconia ciconia,4.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 11:10:07.000,39552
959761312,2015-08-10 12:10:07.000,26.763087,47.0553598,15.53,2429.8,Ciconia ciconia,0.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 12:10:07.000,39552
959761325,2015-08-10 13:15:07.000,26.8098365,46.6623887,18.06,2346.1,Ciconia ciconia,-2.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 13:15:07.000,39552
959761338,2015-08-10 14:20:06.000,26.9515019,46.5103347,0.11,165.3,Ciconia ciconia,24.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 14:20:06.000,39552
959761350,2015-08-10 15:20:06.000,26.9451483,46.5071892,0.16,187.1,Ciconia ciconia,23.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 15:20:06.000,39552
959761362,2015-08-10 16:20:06.000,26.9457843,46.5092222,0.25,172.6,Ciconia ciconia,20.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 16:20:06.000,39552
959761374,2015-08-10 17:20:06.000,26.9337459,46.5152204,0.38,214.2,Ciconia ciconia,17.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 17:20:06.000,39552
963028838,2015-08-10 18:20:06.000,26.9337778,46.5152319,0.19,213.7,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 18:20:06.000,39552
963028850,2015-08-10 19:20:06.000,26.9337938,46.5151993,0.15,220.7,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-10 19:20:06.000,39552
963028859,2015-08-11 02:00:23.000,26.9337819,46.5152579,0.03,212.7,Ciconia ciconia,8.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 02:00:23.000,39552
963028872,2015-08-11 03:05:06.000,26.9456478,46.5094009,0.18,176.1,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 03:05:06.000,39552
963028884,2015-08-11 04:05:06.000,26.9453413,46.5090347,0.21,179.1,Ciconia ciconia,8.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 04:05:06.000,39552
963028896,2015-08-11 05:05:07.000,26.9453102,46.5090469,0.26,172.1,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 05:05:07.000,39552
963028909,2015-08-11 06:10:08.000,26.965083,46.462899,16.19,262.1,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 06:10:08.000,39552
963028922,2015-08-11 07:15:09.000,27.167801,46.2447175,19.32,321.3,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 07:15:09.000,39552
963028935,2015-08-11 08:20:07.000,27.2976389,45.9409101,6.64,290.4,Ciconia ciconia,16.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 08:20:07.000,39552
963028948,2015-08-11 09:25:07.000,27.3370504,45.5575723,5.18,309.5,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 09:25:07.000,39552
963028961,2015-08-11 10:30:07.000,27.4336947,45.1873962,20.57,1084.2,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 10:30:07.000,39552
963028973,2015-08-11 11:30:08.000,27.3882157,44.7493328,21.15,1606.4,Ciconia ciconia,3.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 11:30:08.000,39552
963028986,2015-08-11 12:35:06.000,27.3232563,44.3847951,14.78,1306.0,Ciconia ciconia,7.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 12:35:06.000,39552
963028998,2015-08-11 13:35:06.000,27.3494818,44.2900616,0.2,73.4,Ciconia ciconia,21.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 13:35:06.000,39552
963029010,2015-08-11 14:35:06.000,27.3480043,44.2904033,0.49,66.5,Ciconia ciconia,17.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 14:35:06.000,39552
963029022,2015-08-11 15:35:06.000,27.347635,44.2904457,0.04,68.1,Ciconia ciconia,17.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 15:35:06.000,39552
963029034,2015-08-11 16:35:07.000,27.3458958,44.2894097,0.25,61.7,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 16:35:07.000,39552
963029047,2015-08-11 17:40:06.000,27.3264038,44.2958106,0.83,74.0,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 17:40:06.000,39552
975476323,2015-08-11 18:40:07.000,27.3230926,44.2997711,0.32,66.7,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 18:40:07.000,39552
975476336,2015-08-11 19:45:07.000,27.3073288,44.2990818,0.34,75.8,Ciconia ciconia,12.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-11 19:45:07.000,39552
975476340,2015-08-12 02:00:23.000,27.3051353,44.2923861,0.03,75.9,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 02:00:23.000,39552
975476353,2015-08-12 03:05:07.000,27.2995234,44.2934992,0.47,71.1,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 03:05:07.000,39552
975476365,2015-08-12 04:05:07.000,27.2920634,44.2996979,0.56,72.8,Ciconia ciconia,8.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 04:05:07.000,39552
975476378,2015-08-12 05:10:06.000,27.2948331,44.3003561,0.08,75.2,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 05:10:06.000,39552
975476390,2015-08-12 06:10:06.000,27.2904652,44.2994651,0.56,74.7,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 06:10:06.000,39552
975476402,2015-08-12 07:10:06.000,27.304127,44.240072,17.1,153.1,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 07:10:06.000,39552
975476414,2015-08-12 08:10:07.000,27.5370994,43.935781,16.92,522.5,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 08:10:07.000,39552
975476426,2015-08-12 09:10:07.000,27.5609792,43.4589561,18.6,856.3,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 09:10:07.000,39552
975476438,2015-08-12 10:10:23.000,27.5168968,42.962333,24.76,1652.4,Ciconia ciconia,5.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 10:10:23.000,39552
975476451,2015-08-12 11:15:06.000,27.5798736,42.3110858,7.47,362.2,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 11:15:06.000,39552
975476463,2015-08-12 12:15:06.000,27.7036019,41.9401942,21.87,2047.7,Ciconia ciconia,2.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 12:15:06.000,39552
975476475,2015-08-12 13:15:06.000,27.7337378,41.5533833,15.55,411.5,Ciconia ciconia,17.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 13:15:06.000,39552
975476487,2015-08-12 14:15:07.000,27.773995,41.3094632,19.95,1456.6,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 14:15:07.000,39552
975476499,2015-08-12 15:15:07.000,27.8260427,41.268064,0.75,210.7,Ciconia ciconia,21.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 15:15:07.000,39552
975476512,2015-08-12 16:20:07.000,27.8195312,41.2646508,0.53,203.5,Ciconia ciconia,17.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 16:20:07.000,39552
975476525,2015-08-12 17:25:06.000,27.814504,41.262287,0.08,229.3,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 17:25:06.000,39552
975476538,2015-08-12 18:25:07.000,27.8145001,41.2622595,0.15,232.4,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 18:25:07.000,39552
975476551,2015-08-12 19:30:07.000,27.8146441,41.2621994,0.66,238.1,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-12 19:30:07.000,39552
975476558,2015-08-13 02:00:23.000,27.8144639,41.2622645,0.04,226.7,Ciconia ciconia,8.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 02:00:23.000,39552
975476571,2015-08-13 03:05:06.000,27.8136923,41.2627731,0.51,201.0,Ciconia ciconia,8.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 03:05:06.000,39552
975476583,2015-08-13 04:05:07.000,27.8154011,41.260884,0.58,201.9,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 04:05:07.000,39552
975476595,2015-08-13 05:05:07.000,27.8148654,41.2621182,0.08,205.2,Ciconia ciconia,13.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 05:05:07.000,39552
975476608,2015-08-13 06:10:06.000,27.8345289,41.2284169,9.94,566.4,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 06:10:06.000,39552
975476620,2015-08-13 07:10:07.000,28.0637288,41.1316703,9.86,729.6,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 07:10:07.000,39552
975476633,2015-08-13 08:15:07.000,28.4472349,41.0426273,11.69,704.8,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 08:15:07.000,39552
975476645,2015-08-13 09:15:07.000,28.8533921,40.9829645,13.03,843.6,Ciconia ciconia,12.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 09:15:07.000,39552
975476658,2015-08-13 10:20:06.000,29.3529843,40.8705311,19.88,1171.0,Ciconia ciconia,5.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 10:20:06.000,39552
975476670,2015-08-13 11:20:06.000,29.8105438,40.7813258,17.27,1174.6,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 11:20:06.000,39552
975476682,2015-08-13 12:20:07.000,30.2475022,40.6729665,12.42,1240.2,Ciconia ciconia,7.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 12:20:07.000,39552
975476695,2015-08-13 13:25:06.000,30.394868,40.4393134,13.86,1114.7,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 13:25:06.000,39552
975476707,2015-08-13 14:25:06.000,30.665409,40.247659,7.91,1846.9,Ciconia ciconia,5.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 14:25:06.000,39552
975476719,2015-08-13 15:25:06.000,30.8511994,40.0079655,16.22,1754.8,Ciconia ciconia,5.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 15:25:06.000,39552
975476731,2015-08-13 16:25:06.000,30.9636076,39.8491437,0.4,812.8,Ciconia ciconia,15.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 16:25:06.000,39552
975476743,2015-08-13 17:25:07.000,30.9216336,39.8614508,0.12,831.2,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 17:25:07.000,39552
975476757,2015-08-13 18:30:06.000,30.9180051,39.865977,0.24,835.8,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 18:30:06.000,39552
975476769,2015-08-13 19:30:07.000,30.9542844,39.8409457,0.21,810.1,Ciconia ciconia,9.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-13 19:30:07.000,39552
975476776,2015-08-14 02:00:23.000,30.972078,39.8301906,0.01,804.7,Ciconia ciconia,3.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 02:00:23.000,39552
975476789,2015-08-14 03:05:07.000,30.9739273,39.8310957,0.04,804.0,Ciconia ciconia,5.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 03:05:07.000,39552
975476801,2015-08-14 04:05:07.000,30.9774611,39.8301958,0.5,805.3,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 04:05:07.000,39552
975476814,2015-08-14 05:10:07.000,30.9744442,39.8317893,0.03,802.8,Ciconia ciconia,14.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 05:10:07.000,39552
975476826,2015-08-14 06:10:07.000,30.9729447,39.8306773,0.13,791.9,Ciconia ciconia,19.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 06:10:07.000,39552
975476838,2015-08-14 07:10:07.000,31.0157529,39.7966425,0.64,798.3,Ciconia ciconia,23.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 07:10:07.000,39552
975476850,2015-08-14 08:10:07.000,31.1810729,39.710783,8.6,1447.2,Ciconia ciconia,10.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 08:10:07.000,39552
975476862,2015-08-14 09:10:07.000,31.5472679,39.687774,15.8,1292.3,Ciconia ciconia,11.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 09:10:07.000,39552
975476875,2015-08-14 10:15:07.000,31.878701,39.5469414,15.98,2650.8,Ciconia ciconia,4.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 10:15:07.000,39552
975476887,2015-08-14 11:15:07.000,32.1203178,39.3032156,12.52,2372.8,Ciconia ciconia,8.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 11:15:07.000,39552
975476899,2015-08-14 12:15:07.000,32.4094189,39.0355589,14.0,2310.6,Ciconia ciconia,6.0,3955,"Filippa + PLG VT1357 (GPS3955, ECG3479)",2015-08-14 12:15:07.000,39552
