,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
195,4558_pl_afr_5,pl_afr_5,2015-07-06 10:05:06.000,2015-07-06 10:05:06.000,22.4846334,53.2302873
196,3951_pl_afr_5,pl_afr_5,2015-07-06 10:35:06.000,2015-07-06 10:35:06.000,31.7757411,39.1388459
197,4558_pl_afr_5,pl_afr_5,2015-07-06 11:05:06.000,2015-07-06 11:05:06.000,22.4840797,53.2303864
198,4555_pl_afr_5,pl_afr_5,2015-07-06 11:35:06.000,2015-07-06 11:35:06.000,22.4855891,53.230489
199,4556_pl_afr_5,pl_afr_5,2015-07-06 12:05:06.000,2015-07-06 12:05:06.000,22.4798863,53.2297474
200,4559_pl_afr_5,pl_afr_5,2015-07-06 12:35:06.000,2015-07-06 12:35:06.000,22.4821382,53.2299509
201,3951_pl_afr_5,pl_afr_5,2015-07-06 13:05:06.000,2015-07-06 13:05:06.000,31.7751864,39.1388169
202,4553_pl_afr_5,pl_afr_5,2015-07-06 13:35:07.000,2015-07-06 13:35:07.000,22.5313287,53.2399717
203,4570_pl_afr_5,pl_afr_5,2015-07-06 14:05:07.000,2015-07-06 14:05:07.000,22.4822692,53.2299633
204,4559_pl_afr_5,pl_afr_5,2015-07-06 14:35:07.000,2015-07-06 14:35:07.000,22.4822104,53.2299595
205,4571_pl_afr_5,pl_afr_5,2015-07-06 15:05:07.000,2015-07-06 15:05:07.000,22.4822806,53.2299919
206,4571_pl_afr_5,pl_afr_5,2015-07-06 15:35:07.000,2015-07-06 15:35:07.000,22.482317,53.2299702
207,4559_pl_afr_5,pl_afr_5,2015-07-06 16:05:07.000,2015-07-06 16:05:07.000,22.4822991,53.2299422
208,4571_pl_afr_5,pl_afr_5,2015-07-06 16:35:07.000,2015-07-06 16:35:07.000,22.4822303,53.2299296
209,4571_pl_afr_5,pl_afr_5,2015-07-06 17:05:07.000,2015-07-06 17:05:07.000,22.4821349,53.2300489
210,3955_pl_afr_5,pl_afr_5,2015-07-06 17:35:07.000,2015-07-06 17:35:07.000,22.6750602,53.8387289
211,4556_pl_afr_5,pl_afr_5,2015-07-06 18:05:07.000,2015-07-06 18:05:07.000,22.4798616,53.22971
212,4558_pl_afr_5,pl_afr_5,2015-07-06 18:35:07.000,2015-07-06 18:35:07.000,22.4845969,53.230277
213,4556_pl_afr_5,pl_afr_5,2015-07-06 19:05:07.000,2015-07-06 19:05:07.000,22.479856,53.2297018
214,4558_pl_afr_5,pl_afr_5,2015-07-06 19:35:07.000,2015-07-06 19:35:07.000,22.4845774,53.2302886
215,3955_pl_afr_5,pl_afr_5,2015-07-06 20:05:07.000,2015-07-06 20:05:07.000,22.6818798,53.8341731
216,3955_pl_afr_5,pl_afr_5,2015-07-06 20:40:07.000,2015-07-06 20:40:07.000,22.6819376,53.8341405
217,3955_pl_afr_5,pl_afr_5,2015-07-06 21:10:07.000,2015-07-06 21:10:07.000,22.682111,53.8340865
218,3955_pl_afr_5,pl_afr_5,2015-07-06 21:40:07.000,2015-07-06 21:40:07.000,22.6819895,53.8341178
219,4553_pl_afr_5,pl_afr_5,2015-07-07 02:00:23.000,2015-07-07 02:00:23.000,22.5312764,53.2399702
