,stork_migration_id,migration_id,timestamp,date,location-long,location-lat
1196,3955_afr_pl_4,afr_pl_4,2015-04-19 06:40:06.000,2015-04-19 06:40:06.000,36.5971104,34.8699935
1200,3955_afr_pl_4,afr_pl_4,2015-04-19 10:40:06.000,2015-04-19 10:40:06.000,36.5920611,34.8725612
1204,3955_afr_pl_4,afr_pl_4,2015-04-19 14:40:06.000,2015-04-19 14:40:06.000,36.5966022,34.8699683
1205,3955_afr_pl_4,afr_pl_4,2015-04-19 15:10:06.000,2015-04-19 15:10:06.000,36.5966853,34.8701796
1206,3955_afr_pl_4,afr_pl_4,2015-04-19 15:40:06.000,2015-04-19 15:40:06.000,36.6299414,34.8773016
1207,3955_afr_pl_4,afr_pl_4,2015-04-19 16:40:06.000,2015-04-19 16:40:06.000,36.6322661,34.8751886
1208,3955_afr_pl_4,afr_pl_4,2015-04-19 17:10:06.000,2015-04-19 17:10:06.000,36.6322498,34.8751793
1209,3955_afr_pl_4,afr_pl_4,2015-04-19 17:40:06.000,2015-04-19 17:40:06.000,36.6322889,34.8751538
1210,3955_afr_pl_4,afr_pl_4,2015-04-20 02:35:06.000,2015-04-20 02:35:06.000,36.6322295,34.8751743
1211,3955_afr_pl_4,afr_pl_4,2015-04-20 04:05:06.000,2015-04-20 04:05:06.000,36.5995307,34.874132
1212,3955_afr_pl_4,afr_pl_4,2015-04-20 05:35:06.000,2015-04-20 05:35:06.000,36.6012738,34.8741563
1213,3955_afr_pl_4,afr_pl_4,2015-04-20 06:05:06.000,2015-04-20 06:05:06.000,36.6005833,34.8738904
1214,3955_afr_pl_4,afr_pl_4,2015-04-20 07:05:06.000,2015-04-20 07:05:06.000,36.5980297,34.8796637
1215,3955_afr_pl_4,afr_pl_4,2015-04-20 08:35:06.000,2015-04-20 08:35:06.000,36.6021862,34.8779799
1216,3955_afr_pl_4,afr_pl_4,2015-04-20 09:05:06.000,2015-04-20 09:05:06.000,36.6018687,34.8771671
1220,3955_afr_pl_4,afr_pl_4,2015-04-20 12:05:06.000,2015-04-20 12:05:06.000,36.5994694,34.8750535
1221,3955_afr_pl_4,afr_pl_4,2015-04-20 13:35:06.000,2015-04-20 13:35:06.000,36.6055946,34.875424
1223,3955_afr_pl_4,afr_pl_4,2015-04-20 14:35:06.000,2015-04-20 14:35:06.000,36.6054399,34.8728482
1226,3955_afr_pl_4,afr_pl_4,2015-04-20 18:05:07.000,2015-04-20 18:05:07.000,36.6307499,34.8771474
1228,3955_afr_pl_4,afr_pl_4,2015-04-20 19:10:06.000,2015-04-20 19:10:06.000,36.6307561,34.8771009
1232,3955_afr_pl_4,afr_pl_4,2015-04-21 07:05:06.000,2015-04-21 07:05:06.000,36.591124,34.8663725
1233,3955_afr_pl_4,afr_pl_4,2015-04-21 07:35:06.000,2015-04-21 07:35:06.000,36.5910481,34.869199
1234,3955_afr_pl_4,afr_pl_4,2015-04-21 08:05:06.000,2015-04-21 08:05:06.000,36.5923359,34.8690012
1235,3955_afr_pl_4,afr_pl_4,2015-04-21 09:05:06.000,2015-04-21 09:05:06.000,36.5939055,34.8662653
1236,3955_afr_pl_4,afr_pl_4,2015-04-21 09:35:06.000,2015-04-21 09:35:06.000,36.5943155,34.8657571
1237,3955_afr_pl_4,afr_pl_4,2015-04-21 10:05:06.000,2015-04-21 10:05:06.000,36.5935665,34.8665369
1238,3955_afr_pl_4,afr_pl_4,2015-04-21 11:05:06.000,2015-04-21 11:05:06.000,36.6032477,34.8755474
1242,3955_afr_pl_4,afr_pl_4,2015-04-21 14:40:07.000,2015-04-21 14:40:07.000,36.6229279,34.8620989
