,stork_migration_id,migration_id,timestamp,date,location-long,location-lat,area_type
124,3957_pl_afr_3,pl_afr_3,2014-07-04 09:05:06.000,2014-07-04 09:05:06,22.4845797,53.2303028,green_land
125,3953_pl_afr_3,pl_afr_3,2014-07-04 09:35:06.000,2014-07-04 09:35:06,22.5561018,53.2310597,rural
126,3957_pl_afr_3,pl_afr_3,2014-07-04 10:05:06.000,2014-07-04 10:05:06,22.4845998,53.2303339,green_land
127,3954_pl_afr_3,pl_afr_3,2014-07-04 10:35:06.000,2014-07-04 10:35:06,22.4870755,53.2305631,green_land
128,3954_pl_afr_3,pl_afr_3,2014-07-04 11:05:06.000,2014-07-04 11:05:06,22.4870646,53.230567,green_land
129,3955_pl_afr_3,pl_afr_3,2014-07-04 11:35:06.000,2014-07-04 11:35:06,22.4870505,53.2306258,green_land
130,3957_pl_afr_3,pl_afr_3,2014-07-04 12:05:07.000,2014-07-04 12:05:07,22.4846162,53.230255,green_land
131,3956_pl_afr_3,pl_afr_3,2014-07-04 12:35:07.000,2014-07-04 12:35:07,22.4845737,53.2302663,green_land
132,3950_pl_afr_3,pl_afr_3,2014-07-04 13:05:07.000,2014-07-04 13:05:07,22.5561781,53.2309721,rural
133,3958_pl_afr_3,pl_afr_3,2014-07-04 13:35:07.000,2014-07-04 13:35:07,22.4819399,53.229858,green_land
134,3958_pl_afr_3,pl_afr_3,2014-07-04 14:05:07.000,2014-07-04 14:05:07,22.4822481,53.2299765,green_land
135,3955_pl_afr_3,pl_afr_3,2014-07-04 14:35:07.000,2014-07-04 14:35:07,22.4870538,53.2305659,green_land
136,3952_pl_afr_3,pl_afr_3,2014-07-04 15:05:07.000,2014-07-04 15:05:07,22.5559984,53.2311454,rural
137,3951_pl_afr_3,pl_afr_3,2014-07-04 15:35:07.000,2014-07-04 15:35:07,22.5561022,53.2312877,rural
138,3955_pl_afr_3,pl_afr_3,2014-07-04 16:05:07.000,2014-07-04 16:05:07,22.4870855,53.2306231,green_land
139,3954_pl_afr_3,pl_afr_3,2014-07-04 16:35:07.000,2014-07-04 16:35:07,22.4870252,53.2305919,green_land
140,3951_pl_afr_3,pl_afr_3,2014-07-04 17:05:07.000,2014-07-04 17:05:07,22.5561209,53.2312813,rural
141,3958_pl_afr_3,pl_afr_3,2014-07-04 17:35:07.000,2014-07-04 17:35:07,22.4822947,53.2299825,green_land
142,3950_pl_afr_3,pl_afr_3,2014-07-04 18:05:07.000,2014-07-04 18:05:07,22.5560786,53.2314209,rural
143,3958_pl_afr_3,pl_afr_3,2014-07-04 18:35:07.000,2014-07-04 18:35:07,22.4822983,53.2299274,green_land
144,3953_pl_afr_3,pl_afr_3,2014-07-04 19:05:07.000,2014-07-04 19:05:07,22.5559747,53.2311538,rural
145,3950_pl_afr_3,pl_afr_3,2014-07-04 19:35:07.000,2014-07-04 19:35:07,22.5561177,53.2312675,rural
146,3952_pl_afr_3,pl_afr_3,2014-07-04 20:12:06.000,2014-07-04 20:12:06,22.5560228,53.2310923,rural
147,3954_pl_afr_3,pl_afr_3,2014-07-05 02:00:23.000,2014-07-05 02:00:23,22.4870335,53.2305363,green_land
148,3952_pl_afr_3,pl_afr_3,2014-07-05 02:35:06.000,2014-07-05 02:35:06,22.5561702,53.2310656,rural
149,3957_pl_afr_3,pl_afr_3,2014-07-05 03:05:06.000,2014-07-05 03:05:06,22.4845749,53.230269,green_land
150,3957_pl_afr_3,pl_afr_3,2014-07-05 03:35:06.000,2014-07-05 03:35:06,22.4845999,53.2302278,green_land
151,3956_pl_afr_3,pl_afr_3,2014-07-05 04:05:06.000,2014-07-05 04:05:06,22.484575,53.2302991,green_land
152,3959_pl_afr_3,pl_afr_3,2014-07-05 04:35:06.000,2014-07-05 04:35:06,22.4822354,53.2299812,green_land
153,3955_pl_afr_3,pl_afr_3,2014-07-05 05:05:06.000,2014-07-05 05:05:06,22.4870826,53.2305453,green_land
154,3953_pl_afr_3,pl_afr_3,2014-07-05 05:35:06.000,2014-07-05 05:35:06,22.5561054,53.2310904,rural
155,3950_pl_afr_3,pl_afr_3,2014-07-05 06:05:06.000,2014-07-05 06:05:06,22.5561012,53.2312555,rural
156,3955_pl_afr_3,pl_afr_3,2014-07-05 06:35:06.000,2014-07-05 06:35:06,22.4870778,53.2305696,green_land
157,3954_pl_afr_3,pl_afr_3,2014-07-05 07:05:06.000,2014-07-05 07:05:06,22.4870739,53.2305608,green_land
158,3950_pl_afr_3,pl_afr_3,2014-07-05 07:35:06.000,2014-07-05 07:35:06,22.556112,53.2312859,rural
159,3955_pl_afr_3,pl_afr_3,2014-07-05 08:05:06.000,2014-07-05 08:05:06,22.4870266,53.2305704,green_land
160,3955_pl_afr_3,pl_afr_3,2014-07-05 08:35:06.000,2014-07-05 08:35:06,22.487108,53.2305634,green_land
161,3958_pl_afr_3,pl_afr_3,2014-07-05 09:05:06.000,2014-07-05 09:05:06,22.4822778,53.2299463,green_land
162,3955_pl_afr_3,pl_afr_3,2014-07-05 09:35:06.000,2014-07-05 09:35:06,22.487069,53.2305455,green_land
163,3951_pl_afr_3,pl_afr_3,2014-07-05 10:05:06.000,2014-07-05 10:05:06,22.5561549,53.2312576,rural
164,3954_pl_afr_3,pl_afr_3,2014-07-05 10:35:06.000,2014-07-05 10:35:06,22.4870606,53.2305773,green_land
165,3955_pl_afr_3,pl_afr_3,2014-07-05 11:05:06.000,2014-07-05 11:05:06,22.4871107,53.2305903,green_land
166,3958_pl_afr_3,pl_afr_3,2014-07-05 11:35:06.000,2014-07-05 11:35:06,22.4822363,53.2299098,green_land
167,3958_pl_afr_3,pl_afr_3,2014-07-05 12:05:06.000,2014-07-05 12:05:06,22.4822767,53.2299246,green_land
168,3958_pl_afr_3,pl_afr_3,2014-07-05 12:35:06.000,2014-07-05 12:35:06,22.4822783,53.2299766,green_land
169,3958_pl_afr_3,pl_afr_3,2014-07-05 13:05:06.000,2014-07-05 13:05:06,22.4822588,53.2299946,green_land
170,3957_pl_afr_3,pl_afr_3,2014-07-05 13:35:06.000,2014-07-05 13:35:06,22.4845914,53.2303006,green_land
171,3955_pl_afr_3,pl_afr_3,2014-07-05 14:05:06.000,2014-07-05 14:05:06,22.4869718,53.2304545,green_land
172,3958_pl_afr_3,pl_afr_3,2014-07-05 14:35:06.000,2014-07-05 14:35:06,22.4822773,53.2299787,green_land
173,3956_pl_afr_3,pl_afr_3,2014-07-05 15:05:06.000,2014-07-05 15:05:06,22.4846598,53.2302756,green_land
174,3952_pl_afr_3,pl_afr_3,2014-07-05 15:35:07.000,2014-07-05 15:35:07,22.5560646,53.2311034,rural
175,3952_pl_afr_3,pl_afr_3,2014-07-05 16:05:07.000,2014-07-05 16:05:07,22.5561333,53.2310836,rural
176,3958_pl_afr_3,pl_afr_3,2014-07-05 16:35:07.000,2014-07-05 16:35:07,22.4822382,53.2299159,green_land
177,3955_pl_afr_3,pl_afr_3,2014-07-05 17:05:07.000,2014-07-05 17:05:07,22.4871129,53.2306211,green_land
178,3950_pl_afr_3,pl_afr_3,2014-07-05 17:35:07.000,2014-07-05 17:35:07,22.55614,53.2312795,rural
179,3959_pl_afr_3,pl_afr_3,2014-07-05 18:05:07.000,2014-07-05 18:05:07,22.4822545,53.2299303,green_land
180,3957_pl_afr_3,pl_afr_3,2014-07-05 18:35:20.000,2014-07-05 18:35:20,22.4846325,53.2302975,green_land
181,3959_pl_afr_3,pl_afr_3,2014-07-05 19:10:06.000,2014-07-05 19:10:06,22.4822535,53.2299629,green_land
182,3956_pl_afr_3,pl_afr_3,2014-07-05 19:40:06.000,2014-07-05 19:40:06,22.4845653,53.2303002,green_land
183,3951_pl_afr_3,pl_afr_3,2014-07-05 20:12:06.000,2014-07-05 20:12:06,22.556099,53.2312276,rural
184,3954_pl_afr_3,pl_afr_3,2014-07-06 02:00:23.000,2014-07-06 02:00:23,22.4870447,53.2305469,green_land
185,3951_pl_afr_3,pl_afr_3,2014-07-06 02:35:06.000,2014-07-06 02:35:06,22.5561415,53.2312841,rural
186,3953_pl_afr_3,pl_afr_3,2014-07-06 03:05:06.000,2014-07-06 03:05:06,22.5561402,53.231001,rural
187,3951_pl_afr_3,pl_afr_3,2014-07-06 03:35:06.000,2014-07-06 03:35:06,22.5561315,53.2312732,rural
188,3957_pl_afr_3,pl_afr_3,2014-07-06 04:05:06.000,2014-07-06 04:05:06,22.4846214,53.2302989,green_land
189,3957_pl_afr_3,pl_afr_3,2014-07-06 04:35:06.000,2014-07-06 04:35:06,22.4846961,53.2302955,green_land
190,3953_pl_afr_3,pl_afr_3,2014-07-06 05:05:06.000,2014-07-06 05:05:06,22.5560516,53.2310628,rural
191,3959_pl_afr_3,pl_afr_3,2014-07-06 05:35:06.000,2014-07-06 05:35:06,22.482217,53.2299567,green_land
