,stork_migration_id,migration_id,timestamp,date,location-long,location-lat,area_type
153,3955_afr_pl_4,afr_pl_4,2015-04-18 12:15:06.000,2015-04-18 12:15:06.000,36.6043855,34.9519735,developed_land
154,3955_afr_pl_4,afr_pl_4,2015-04-18 17:15:07.000,2015-04-18 17:15:07.000,36.6304121,34.8780609,green_land
155,3955_afr_pl_4,afr_pl_4,2015-04-18 17:45:21.000,2015-04-18 17:45:21.000,36.6304209,34.8780137,green_land
156,3955_afr_pl_4,afr_pl_4,2015-04-19 02:00:23.000,2015-04-19 02:00:23.000,36.6304151,34.8779996,green_land
157,3955_afr_pl_4,afr_pl_4,2015-04-19 03:35:06.000,2015-04-19 03:35:06.000,36.6023045,34.873966,rural
158,3955_afr_pl_4,afr_pl_4,2015-04-19 05:05:06.000,2015-04-19 05:05:06.000,36.6025682,34.8736011,rural
159,3955_afr_pl_4,afr_pl_4,2015-04-19 05:35:07.000,2015-04-19 05:35:07.000,36.5961646,34.8695799,rural
160,3955_afr_pl_4,afr_pl_4,2015-04-19 06:05:23.000,2015-04-19 06:05:23.000,36.5967463,34.8698068,rural
161,3955_afr_pl_4,afr_pl_4,2015-04-19 06:40:06.000,2015-04-19 06:40:06.000,36.5971104,34.8699935,rural
162,3955_afr_pl_4,afr_pl_4,2015-04-19 10:40:06.000,2015-04-19 10:40:06.000,36.5920611,34.8725612,rural
163,3955_afr_pl_4,afr_pl_4,2015-04-19 14:40:06.000,2015-04-19 14:40:06.000,36.5966022,34.8699683,rural
164,3955_afr_pl_4,afr_pl_4,2015-04-19 15:10:06.000,2015-04-19 15:10:06.000,36.5966853,34.8701796,rural
165,3955_afr_pl_4,afr_pl_4,2015-04-19 15:40:06.000,2015-04-19 15:40:06.000,36.6299414,34.8773016,green_land
166,3955_afr_pl_4,afr_pl_4,2015-04-19 16:40:06.000,2015-04-19 16:40:06.000,36.6322661,34.8751886,green_land
167,3955_afr_pl_4,afr_pl_4,2015-04-19 17:10:06.000,2015-04-19 17:10:06.000,36.6322498,34.8751793,green_land
168,3955_afr_pl_4,afr_pl_4,2015-04-19 17:40:06.000,2015-04-19 17:40:06.000,36.6322889,34.8751538,green_land
169,3955_afr_pl_4,afr_pl_4,2015-04-20 02:35:06.000,2015-04-20 02:35:06.000,36.6322295,34.8751743,green_land
170,3955_afr_pl_4,afr_pl_4,2015-04-20 04:05:06.000,2015-04-20 04:05:06.000,36.5995307,34.874132,rural
171,3955_afr_pl_4,afr_pl_4,2015-04-20 05:35:06.000,2015-04-20 05:35:06.000,36.6012738,34.8741563,rural
172,3955_afr_pl_4,afr_pl_4,2015-04-20 06:05:06.000,2015-04-20 06:05:06.000,36.6005833,34.8738904,rural
173,3955_afr_pl_4,afr_pl_4,2015-04-20 07:05:06.000,2015-04-20 07:05:06.000,36.5980297,34.8796637,rural
174,3955_afr_pl_4,afr_pl_4,2015-04-20 08:35:06.000,2015-04-20 08:35:06.000,36.6021862,34.8779799,rural
175,3955_afr_pl_4,afr_pl_4,2015-04-20 09:05:06.000,2015-04-20 09:05:06.000,36.6018687,34.8771671,rural
176,3955_afr_pl_4,afr_pl_4,2015-04-20 12:05:06.000,2015-04-20 12:05:06.000,36.5994694,34.8750535,rural
177,3955_afr_pl_4,afr_pl_4,2015-04-20 13:35:06.000,2015-04-20 13:35:06.000,36.6055946,34.875424,rural
178,3955_afr_pl_4,afr_pl_4,2015-04-20 14:35:06.000,2015-04-20 14:35:06.000,36.6054399,34.8728482,rural
179,3955_afr_pl_4,afr_pl_4,2015-04-20 18:05:07.000,2015-04-20 18:05:07.000,36.6307499,34.8771474,green_land
180,3955_afr_pl_4,afr_pl_4,2015-04-20 19:10:06.000,2015-04-20 19:10:06.000,36.6307561,34.8771009,green_land
181,3955_afr_pl_4,afr_pl_4,2015-04-21 07:05:06.000,2015-04-21 07:05:06.000,36.591124,34.8663725,rural
182,3955_afr_pl_4,afr_pl_4,2015-04-21 07:35:06.000,2015-04-21 07:35:06.000,36.5910481,34.869199,rural
183,3955_afr_pl_4,afr_pl_4,2015-04-21 08:05:06.000,2015-04-21 08:05:06.000,36.5923359,34.8690012,rural
184,3955_afr_pl_4,afr_pl_4,2015-04-21 09:05:06.000,2015-04-21 09:05:06.000,36.5939055,34.8662653,rural
185,3955_afr_pl_4,afr_pl_4,2015-04-21 09:35:06.000,2015-04-21 09:35:06.000,36.5943155,34.8657571,rural
186,3955_afr_pl_4,afr_pl_4,2015-04-21 10:05:06.000,2015-04-21 10:05:06.000,36.5935665,34.8665369,rural
187,3955_afr_pl_4,afr_pl_4,2015-04-21 11:05:06.000,2015-04-21 11:05:06.000,36.6032477,34.8755474,rural
188,3955_afr_pl_4,afr_pl_4,2015-04-21 14:40:07.000,2015-04-21 14:40:07.000,36.6229279,34.8620989,rural
189,3955_afr_pl_4,afr_pl_4,2015-04-21 15:10:07.000,2015-04-21 15:10:07.000,36.6232322,34.8618943,rural
190,3955_afr_pl_4,afr_pl_4,2015-04-21 17:40:09.000,2015-04-21 17:40:09.000,36.6311628,34.8734178,green_land
191,3955_afr_pl_4,afr_pl_4,2015-04-21 18:15:06.000,2015-04-21 18:15:06.000,36.6311803,34.8733751,green_land
192,3955_afr_pl_4,afr_pl_4,2015-04-21 19:15:06.000,2015-04-21 19:15:06.000,36.6281528,34.870236,rural
193,3955_afr_pl_4,afr_pl_4,2015-04-22 04:05:06.000,2015-04-22 04:05:06.000,36.6049369,34.8710163,rural
194,3955_afr_pl_4,afr_pl_4,2015-04-22 10:05:06.000,2015-04-22 10:05:06.000,36.5757307,34.9277412,water
195,3955_afr_pl_4,afr_pl_4,2015-04-22 11:35:06.000,2015-04-22 11:35:06.000,36.5758986,34.9285045,water
196,3955_afr_pl_4,afr_pl_4,2015-04-22 12:05:06.000,2015-04-22 12:05:06.000,36.5761235,34.9290219,water
197,3955_afr_pl_4,afr_pl_4,2015-04-22 14:35:07.000,2015-04-22 14:35:07.000,36.5713877,34.9299873,developed_land
198,3955_afr_pl_4,afr_pl_4,2015-04-22 16:40:07.000,2015-04-22 16:40:07.000,36.5648198,34.9322116,developed_land
199,3955_afr_pl_4,afr_pl_4,2015-04-22 17:10:07.000,2015-04-22 17:10:07.000,36.5646212,34.9322958,developed_land
200,3955_afr_pl_4,afr_pl_4,2015-04-22 18:40:07.000,2015-04-22 18:40:07.000,36.5645387,34.9322762,developed_land
201,3955_afr_pl_4,afr_pl_4,2015-04-22 19:40:07.000,2015-04-22 19:40:07.000,36.5645346,34.9323077,developed_land
202,3955_afr_pl_4,afr_pl_4,2015-04-23 03:05:06.000,2015-04-23 03:05:06.000,36.5742995,34.9299056,developed_land
203,3955_afr_pl_4,afr_pl_4,2015-04-23 03:35:06.000,2015-04-23 03:35:06.000,36.5728018,34.9295876,developed_land
204,3955_afr_pl_4,afr_pl_4,2015-04-23 04:35:06.000,2015-04-23 04:35:06.000,36.5754972,34.9254622,water
205,3955_afr_pl_4,afr_pl_4,2015-04-23 06:05:06.000,2015-04-23 06:05:06.000,36.5783086,34.9271045,water
